|CustomerID|TransactionID|TransactionDate|AmountSpent|ProductCategory
2557|511|8422|2022-11-17|206.95|Clothing
2558|511|1767|2022-12-22|357.02|Groceries
2559|511|2922|2022-01-29|7.23|Furniture
2560|511|2934|2022-03-22|124.38|Clothing
2561|512|2394|2022-10-07|340.3|Groceries
2562|512|8897|2022-06-08|470.01|Furniture
2563|512|8821|2022-04-18|438.06|Groceries
2564|512|3228|2022-04-04|29.73|Books
2565|512|8279|2022-12-03|84.25|Furniture
2566|513|3177|2022-06-19|172.81|Clothing
2567|514|3424|2022-02-12|292.25|Electronics
2568|514|5583|2022-10-28|140.03|Clothing
2569|514|8383|2022-04-06|96.18|Books
2570|514|5985|2022-03-09|355.8|Furniture
2571|514|4553|2022-05-17|304.19|Electronics
2572|514|7090|2022-01-29|417.84|Furniture
2573|515|5530|2022-01-03|439.65|Electronics
2574|515|3205|2022-05-01|237.79|Groceries
2575|515|1921|2022-02-12|438.0|Furniture
2576|515|7249|2022-12-01|64.38|Clothing
2577|515|6968|2022-03-09|21.16|Furniture
2578|515|1749|2022-12-03|438.6|Clothing
2579|516|7334|2022-01-28|10.7|Clothing
2580|516|6761|2022-08-17|479.35|Furniture
2581|516|2230|2022-09-24|122.17|Furniture
2582|517|7474|2022-03-22|211.22|Electronics
2583|517|8855|2022-06-07|71.46|Electronics
2584|517|9908|2022-09-04|87.97|Books
2585|517|1425|2022-12-21|296.9|Books
2586|517|2484|2022-04-18|406.43|Groceries
2587|518|5469|2022-03-28|85.19|Electronics
2588|518|1856|2022-01-23|307.41|Groceries
2589|518|5458|2022-11-13|367.95|Books
2590|518|3495|2022-08-12|400.54|Furniture
2591|518|2338|2022-07-16|245.64|Clothing
2592|518|1803|2022-10-04|362.81|Books
2593|518|1541|2022-10-16|459.05|Groceries
2594|518|3644|2022-10-14|411.89|Groceries
2595|518|5059|2022-11-07|438.12|Books
2596|519|9542|2022-05-05|164.16|Books
2597|519|8221|2022-09-18|133.96|Books
2598|519|8659|2022-11-01|320.94|Groceries
2599|519|9530|2022-09-05|440.76|Clothing
2600|519|9472|2022-04-29|66.03|Electronics
2601|519|6844|2022-10-31|19.95|Furniture
2602|519|8009|2022-05-19|92.42|Furniture
2603|519|2898|2022-11-22|305.54|Groceries
2604|519|8722|2022-06-25|350.64|Electronics
2605|520|3063|2022-07-18|432.33|Furniture
2606|520|7708|2022-08-17|458.25|Clothing
2607|520|7605|2022-12-16|418.31|Furniture
2608|520|1412|2022-05-26|473.21|Furniture
2609|520|8602|2022-04-18|177.19|Books
2610|521|5078|2022-01-12|205.48|Furniture
2611|521|1003|2022-04-12|440.27|Electronics
2612|522|3072|2022-07-21|494.34|Books
2613|522|2017|2022-06-23|368.47|Electronics
2614|522|2245|2022-09-16|447.67|Clothing
2615|522|4783|2022-02-20|47.53|Furniture
2616|522|2035|2022-03-13|101.97|Electronics
2617|522|5123|2022-06-06|496.06|Groceries
2618|522|8617|2022-03-19|87.89|Clothing
2619|522|6930|2022-11-09|430.53|Clothing
2620|522|2464|2022-02-12|83.08|Electronics
2621|523|4057|2022-09-18|384.32|Electronics
2622|523|1703|2022-09-06|223.03|Groceries
2623|523|9688|2022-07-15|189.9|Books
2624|523|3370|2022-11-08|130.29|Furniture
2625|523|4915|2022-06-06|367.4|Clothing
2626|523|5517|2022-04-29|38.43|Electronics
2627|523|4994|2022-12-24|10.03|Books
2628|523|1582|2022-01-20|445.04|Groceries
2629|523|6272|2022-04-17|301.58|Electronics
2630|524|4196|2022-10-29|40.78|Groceries
2631|524|5547|2022-07-20|230.01|Books
2632|524|4765|2022-11-08|428.82|Furniture
2633|524|7316|2022-09-04|396.26|Clothing
2634|524|4845|2022-08-11|241.32|Furniture
2635|524|3761|2022-11-11|193.12|Furniture
2636|524|3749|2022-03-23|429.98|Clothing
2637|524|2841|2022-09-24|254.73|Clothing
2638|524|1174|2022-11-23|350.34|Clothing
2639|525|9922|2022-01-02|172.97|Groceries
2640|525|9842|2022-09-16|78.67|Groceries
2641|525|6342|2022-03-13|132.07|Clothing
2642|525|7118|2022-01-14|78.73|Furniture
2643|526|9427|2022-09-25|143.03|Books
2644|526|9370|2022-01-27|83.16|Clothing
2645|526|9269|2022-08-31|134.32|Groceries
2646|526|7324|2022-08-04|85.81|Books
2647|527|6994|2022-12-22|194.57|Electronics
2648|527|1037|2022-10-14|132.53|Furniture
2649|527|4755|2022-05-16|16.41|Furniture
2650|528|7585|2022-11-07|82.79|Furniture
2651|528|6833|2022-03-09|276.34|Electronics
2652|528|6958|2022-11-19|24.4|Clothing
2653|528|6872|2022-12-19|480.52|Books
2654|528|8975|2022-03-12|179.18|Electronics
2655|528|6254|2022-02-02|310.32|Books
2656|529|5383|2022-08-06|167.45|Electronics
2657|529|1052|2022-11-03|371.17|Groceries
2658|529|8205|2022-04-08|492.19|Furniture
2659|529|4112|2022-11-21|84.17|Groceries
2660|529|4467|2022-08-30|130.74|Groceries
2661|529|2115|2022-08-12|339.92|Groceries
2662|529|4894|2022-10-06|364.77|Books
2663|529|7197|2022-04-24|383.31|Books
2664|530|2958|2022-07-15|74.37|Books
2665|530|2350|2022-09-20|249.21|Electronics
2666|530|9292|2022-06-13|348.53|Groceries
2667|530|4902|2022-11-26|185.54|Furniture
2668|530|3688|2022-10-25|48.97|Furniture
2669|530|4827|2022-11-25|405.02|Groceries
2670|531|7116|2022-05-31|200.72|Furniture
2671|531|2995|2022-09-04|133.39|Clothing
2672|531|4593|2022-10-19|89.57|Groceries
2673|531|6578|2022-02-18|344.87|Furniture
2674|531|7694|2022-03-30|301.84|Clothing
2675|531|7001|2022-11-15|234.43|Groceries
2676|531|2397|2022-05-19|428.38|Clothing
2677|531|3854|2022-04-28|77.95|Books
2678|531|6066|2022-04-13|196.97|Clothing
2679|532|1862|2022-09-19|478.9|Electronics
2680|532|4495|2022-05-24|404.58|Electronics
2681|532|7115|2022-06-14|465.2|Books
2682|532|2330|2022-11-21|68.99|Clothing
2683|532|9068|2022-08-12|422.92|Clothing
2684|532|7407|2022-01-30|164.8|Electronics
2685|532|8057|2022-01-05|318.34|Electronics
2686|532|1712|2022-07-31|48.85|Electronics
2687|533|7708|2022-09-11|388.31|Books
2688|534|7726|2022-09-30|219.76|Electronics
2689|534|3883|2022-12-03|30.78|Clothing
2690|534|6131|2022-04-23|285.77|Books
2691|535|6767|2022-02-25|303.98|Books
2692|535|3113|2022-02-27|369.51|Books
2693|535|4457|2022-04-15|353.88|Clothing
2694|535|9580|2022-06-28|263.14|Books
2695|535|2539|2022-11-14|253.91|Furniture
2696|535|6579|2022-10-22|286.53|Furniture
2697|535|9274|2022-11-27|147.61|Furniture
2698|535|3095|2022-04-10|167.42|Furniture
2699|536|5063|2022-07-19|439.65|Furniture
2700|536|9643|2022-02-28|362.3|Clothing
2701|536|3014|2022-08-20|491.76|Electronics
2702|536|4265|2022-07-08|345.65|Furniture
2703|537|9491|2022-08-28|473.41|Electronics
2704|537|7556|2022-06-02|181.71|Books
2705|537|8859|2022-01-28|440.58|Clothing
2706|537|4697|2022-12-29|221.02|Electronics
2707|537|5828|2022-07-20|277.38|Furniture
2708|537|3096|2022-09-10|473.47|Books
2709|538|7599|2022-05-30|239.97|Furniture
2710|538|3472|2022-07-20|411.91|Groceries
2711|539|6907|2022-01-21|213.21|Groceries
2712|539|9537|2022-02-19|224.04|Clothing
2713|539|7624|2022-05-06|95.75|Books
2714|539|1859|2022-09-07|309.05|Clothing
2715|539|5001|2022-03-13|70.36|Furniture
2716|539|2819|2022-01-02|373.94|Books
2717|540|1769|2022-01-28|209.25|Clothing
2718|540|6576|2022-04-30|440.22|Books
2719|541|5162|2022-05-11|127.29|Clothing
2720|541|1780|2022-07-08|57.74|Books
2721|542|1158|2022-02-13|207.32|Clothing
2722|542|4812|2022-10-07|85.47|Electronics
2723|542|3056|2022-08-03|51.98|Books
2724|543|7869|2022-07-05|103.23|Furniture
2725|543|7334|2022-09-06|126.55|Books
2726|543|4764|2022-12-09|353.75|Groceries
2727|543|1715|2022-08-24|338.66|Groceries
2728|543|5255|2022-01-07|17.64|Clothing
2729|544|3525|2022-01-20|157.65|Groceries
2730|544|4086|2022-01-12|352.12|Electronics
2731|544|8409|2022-12-28|445.72|Books
2732|544|2204|2022-12-20|143.96|Electronics
2733|545|3555|2022-04-03|195.78|Clothing
2734|545|1705|2022-10-02|257.09|Groceries
2735|546|9995|2022-01-25|148.71|Groceries
2736|546|4657|2022-01-21|426.34|Electronics
2737|547|2652|2022-01-20|165.9|Clothing
2738|547|3419|2022-08-26|402.88|Books
2739|547|8870|2022-12-10|147.36|Books
2740|548|2303|2022-05-29|373.58|Electronics
2741|548|3856|2022-09-14|359.85|Furniture
2742|548|5021|2022-06-13|210.25|Furniture
2743|548|4352|2022-02-06|355.3|Books
2744|548|8489|2022-08-15|26.64|Groceries
2745|548|3573|2022-07-12|119.55|Books
2746|548|6416|2022-07-06|384.59|Clothing
2747|548|7410|2022-12-21|181.74|Books
2748|548|9606|2022-04-16|104.64|Clothing
2749|549|4924|2022-04-07|264.66|Books
2750|549|9251|2022-10-26|94.01|Books
2751|550|2048|2022-09-29|41.24|Furniture
2752|550|3322|2022-07-28|379.11|Groceries
2753|550|7769|2022-12-22|379.16|Groceries
2754|550|8037|2022-06-16|381.24|Groceries
2755|550|8493|2022-10-06|264.8|Books
2756|550|7977|2022-06-01|24.61|Electronics
2757|550|7173|2022-06-01|317.34|Electronics
2758|550|5299|2022-07-10|352.76|Books
2759|551|8955|2022-10-13|376.14|Furniture
2760|551|9497|2022-12-01|361.36|Books
2761|551|8632|2022-07-10|260.8|Electronics
2762|551|2192|2022-03-08|303.65|Clothing
2763|551|5377|2022-06-26|196.6|Furniture
2764|551|5398|2022-08-28|240.98|Books
2765|551|5464|2022-04-27|423.56|Books
2766|551|4650|2022-11-29|431.48|Clothing
2767|551|4655|2022-05-08|433.34|Groceries
2768|552|7349|2022-09-02|291.44|Books
2769|552|8459|2022-08-23|459.74|Furniture
2770|552|7654|2022-05-24|298.78|Books
2771|553|2305|2022-04-19|70.02|Clothing
2772|553|1104|2022-06-19|161.18|Groceries
2773|553|2383|2022-11-28|438.46|Clothing
2774|553|5460|2022-04-26|438.49|Furniture
2775|553|2093|2022-11-18|446.46|Books
2776|553|8888|2022-11-09|494.3|Electronics
2777|553|6983|2022-03-15|76.7|Electronics
2778|554|3113|2022-06-21|371.93|Groceries
2779|554|3142|2022-07-18|184.93|Electronics
2780|554|4897|2022-07-01|483.2|Books
2781|554|1993|2022-12-25|280.76|Clothing
2782|554|5257|2022-07-14|227.3|Books
2783|554|9027|2022-07-27|274.42|Furniture
2784|555|8131|2022-04-19|100.29|Clothing
2785|555|5338|2022-10-14|293.7|Electronics
2786|556|1849|2022-12-29|426.21|Clothing
2787|556|6934|2022-07-16|83.91|Books
2788|556|4359|2022-04-03|348.25|Clothing
2789|556|9598|2022-07-05|444.42|Groceries
2790|556|9570|2022-07-30|274.97|Groceries
2791|556|5428|2022-10-27|281.8|Electronics
2792|556|3097|2022-01-12|272.98|Groceries
2793|557|3467|2022-01-13|314.72|Furniture
2794|557|9139|2022-12-14|382.14|Groceries
2795|557|6999|2022-11-29|483.12|Books
2796|558|3945|2022-07-04|30.81|Electronics
2797|558|7028|2022-11-17|451.1|Groceries
2798|558|5781|2022-01-01|283.11|Clothing
2799|558|4717|2022-03-08|369.73|Books
2800|558|4824|2022-10-06|154.47|Furniture
2801|558|9146|2022-11-22|433.75|Clothing
2802|559|7608|2022-05-10|251.49|Electronics
2803|559|1333|2022-08-06|183.9|Books
2804|559|5084|2022-09-12|356.29|Furniture
2805|559|5113|2022-02-11|422.59|Furniture
2806|559|6597|2022-10-17|156.5|Clothing
2807|559|4114|2022-03-28|490.24|Books
2808|559|8516|2022-03-08|290.65|Books
2809|560|1876|2022-05-29|7.26|Furniture
2810|560|1954|2022-12-10|196.08|Groceries
2811|561|9776|2022-07-16|349.93|Furniture
2812|561|3441|2022-01-25|197.96|Clothing
2813|561|6658|2022-02-05|286.43|Clothing
2814|561|5086|2022-06-09|120.95|Clothing
2815|561|9517|2022-12-25|35.65|Books
2816|561|7127|2022-05-06|378.48|Clothing
2817|562|6341|2022-07-03|213.99|Groceries
2818|562|2968|2022-03-14|269.33|Groceries
2819|562|1530|2022-08-10|161.9|Books
2820|562|2162|2022-08-06|277.2|Books
2821|562|7383|2022-10-18|46.83|Electronics
2822|562|2940|2022-04-24|367.5|Furniture
2823|562|3012|2022-02-12|60.77|Groceries
2824|562|6452|2022-02-02|351.1|Clothing
2825|562|7511|2022-11-20|412.33|Furniture
2826|563|8233|2022-03-20|27.71|Books
2827|563|5133|2022-01-25|281.41|Books
2828|563|9681|2022-11-14|75.0|Books
2829|563|7923|2022-12-20|377.69|Books
2830|563|3662|2022-05-24|328.32|Clothing
2831|564|9842|2022-08-27|339.72|Electronics
2832|564|6223|2022-08-01|236.75|Electronics
2833|564|9167|2022-08-24|172.34|Groceries
2834|564|8173|2022-06-16|135.45|Furniture
2835|564|7687|2022-12-06|84.91|Electronics
2836|564|9296|2022-09-11|453.42|Electronics
2837|564|2004|2022-04-18|436.64|Groceries
2838|565|8050|2022-04-26|499.51|Furniture
2839|565|3087|2022-12-04|438.02|Furniture
2840|565|5674|2022-05-13|457.88|Groceries
2841|565|9509|2022-01-21|401.7|Groceries
2842|565|3514|2022-02-14|487.01|Furniture
2843|565|1524|2022-11-17|152.13|Books
2844|566|8118|2022-10-31|166.5|Electronics
2845|566|3565|2022-02-12|481.23|Books
2846|566|9355|2022-01-08|481.22|Furniture
2847|566|9290|2022-12-02|13.95|Furniture
2848|566|4930|2022-11-24|126.14|Groceries
2849|566|7194|2022-08-03|341.62|Groceries
2850|566|4214|2022-04-25|256.55|Furniture
2851|567|4003|2022-01-10|472.36|Groceries
2852|568|1632|2022-10-14|180.83|Electronics
2853|568|9592|2022-08-30|466.53|Groceries
2854|568|9869|2022-05-15|403.85|Groceries
2855|569|5477|2022-08-10|222.58|Clothing
2856|569|3780|2022-08-22|182.8|Electronics
2857|569|6788|2022-12-07|212.7|Furniture
2858|569|5881|2022-07-11|423.99|Furniture
2859|569|3135|2022-07-30|86.54|Electronics
2860|569|9572|2022-05-14|422.24|Books
2861|570|2348|2022-09-16|366.96|Books
2862|570|4313|2022-06-25|496.44|Clothing
2863|570|9070|2022-02-21|366.48|Groceries
2864|570|1444|2022-04-07|388.18|Groceries
2865|570|8114|2022-04-02|449.01|Groceries
2866|570|5032|2022-08-22|41.32|Clothing
2867|570|9971|2022-03-28|249.65|Furniture
2868|571|3643|2022-05-23|227.64|Books
2869|571|7686|2022-09-13|262.86|Books
2870|571|7502|2022-10-27|471.98|Furniture
2871|572|2999|2022-12-29|460.59|Electronics
2872|572|5028|2022-12-14|77.47|Clothing
2873|573|4051|2022-11-04|15.56|Groceries
2874|573|5872|2022-07-06|496.06|Groceries
2875|573|2956|2022-02-19|305.3|Clothing
2876|573|2051|2022-02-07|92.55|Clothing
2877|573|4200|2022-10-10|421.93|Groceries
2878|574|2562|2022-12-06|116.83|Furniture
2879|574|5165|2022-12-31|107.03|Groceries
2880|574|6396|2022-06-23|276.62|Groceries
2881|574|5957|2022-03-06|313.02|Groceries
2882|574|3897|2022-07-15|273.28|Electronics
2883|574|7597|2022-07-16|263.66|Furniture
2884|574|8823|2022-11-11|408.72|Furniture
2885|574|5414|2022-12-01|343.32|Clothing
2886|574|8912|2022-04-25|334.92|Groceries
2887|575|3997|2022-08-21|93.23|Books
2888|575|4398|2022-07-25|69.39|Clothing
2889|575|4428|2022-03-01|176.51|Clothing
2890|575|6915|2022-10-02|190.29|Books
2891|575|4628|2022-11-02|369.25|Furniture
2892|575|2138|2022-10-11|321.36|Electronics
2893|575|8257|2022-07-13|48.33|Electronics
2894|575|9750|2022-02-27|225.33|Electronics
2895|575|3587|2022-01-08|56.57|Furniture
2896|576|9786|2022-03-19|211.06|Groceries
2897|576|8127|2022-06-29|393.11|Books
2898|576|6414|2022-06-13|75.14|Furniture
2899|576|3989|2022-08-31|76.62|Books
2900|577|8269|2022-08-16|98.8|Electronics
2901|577|3895|2022-10-06|390.49|Furniture
2902|577|2677|2022-03-24|200.21|Electronics
2903|577|5829|2022-08-09|395.48|Groceries
2904|577|9367|2022-07-28|337.37|Groceries
2905|577|3136|2022-04-06|166.77|Furniture
2906|577|8985|2022-06-18|390.44|Groceries
2907|577|1578|2022-04-04|393.67|Books
2908|578|7916|2022-06-06|125.52|Furniture
2909|578|5373|2022-10-17|487.42|Books
2910|578|6750|2022-08-03|102.66|Electronics
2911|579|3569|2022-07-19|352.54|Furniture
2912|579|6272|2022-07-21|49.87|Furniture
2913|580|9215|2022-12-11|106.48|Groceries
2914|580|9608|2022-10-26|126.27|Groceries
2915|581|1085|2022-07-04|322.33|Clothing
2916|581|6644|2022-05-26|85.33|Furniture
2917|582|4459|2022-06-08|359.89|Clothing
2918|582|8649|2022-07-29|290.97|Books
2919|582|8216|2022-01-22|451.75|Groceries
2920|582|3493|2022-10-14|105.43|Books
2921|582|7786|2022-01-09|469.78|Clothing
2922|582|8575|2022-05-09|18.86|Books
2923|582|7832|2022-06-26|179.68|Books
2924|583|3789|2022-08-23|93.88|Electronics
2925|583|8786|2022-09-08|183.97|Furniture
2926|583|5492|2022-06-18|38.95|Clothing
2927|583|6011|2022-07-14|467.16|Clothing
2928|584|3153|2022-07-08|243.9|Clothing
2929|584|9001|2022-01-19|226.48|Electronics
2930|584|2857|2022-08-18|398.84|Electronics
2931|584|9991|2022-04-09|179.95|Furniture
2932|584|7647|2022-07-08|122.19|Groceries
2933|584|6265|2022-06-17|224.72|Groceries
2934|584|3060|2022-04-04|281.0|Electronics
2935|585|9517|2022-03-29|38.82|Furniture
2936|585|7680|2022-02-27|222.87|Books
2937|585|4464|2022-09-17|407.33|Groceries
2938|585|5902|2022-01-09|355.8|Books
2939|585|9533|2022-10-23|432.45|Clothing
2940|585|3147|2022-06-11|252.09|Furniture
2941|586|5699|2022-05-08|373.82|Electronics
2942|586|6825|2022-01-11|440.22|Electronics
2943|586|5749|2022-05-19|248.9|Electronics
2944|586|9535|2022-03-18|184.02|Electronics
2945|586|5873|2022-05-21|420.57|Groceries
2946|587|8516|2022-11-15|231.03|Furniture
2947|587|8027|2022-07-19|225.15|Groceries
2948|587|5293|2022-11-18|167.31|Electronics
2949|588|4680|2022-10-11|125.31|Electronics
2950|588|3605|2022-06-24|49.07|Books
2951|588|3996|2022-12-14|199.57|Books
2952|588|8211|2022-04-11|5.65|Clothing
2953|588|7276|2022-01-27|327.34|Clothing
2954|588|5016|2022-06-30|280.27|Electronics
2955|588|6050|2022-07-11|273.55|Electronics
2956|588|4676|2022-01-03|465.75|Electronics
2957|589|4930|2022-10-11|27.84|Clothing
2958|589|6502|2022-09-13|55.14|Clothing
2959|589|1035|2022-01-25|376.33|Clothing
2960|589|1995|2022-09-30|420.33|Groceries
2961|589|8858|2022-03-28|411.31|Books
2962|589|3467|2022-11-18|57.56|Books
2963|589|5574|2022-06-30|369.13|Clothing
2964|589|2093|2022-12-02|437.52|Clothing
2965|589|3796|2022-12-29|201.78|Clothing
2966|590|6891|2022-05-11|80.94|Furniture
2967|590|3114|2022-05-15|17.79|Books
2968|590|5770|2022-08-29|250.65|Furniture
2969|590|5713|2022-08-12|117.95|Groceries
2970|590|8941|2022-01-28|63.38|Furniture
2971|590|5634|2022-10-12|463.01|Groceries
2972|590|8129|2022-12-01|169.67|Books
2973|590|2443|2022-05-24|55.54|Clothing
2974|590|4910|2022-06-22|164.66|Groceries
2975|591|1605|2022-06-09|215.12|Electronics
2976|592|9206|2022-11-27|389.34|Electronics
2977|592|1346|2022-11-15|78.04|Groceries
2978|592|4940|2022-08-22|453.92|Furniture
2979|592|3925|2022-10-17|422.08|Clothing
2980|592|6498|2022-08-05|372.27|Clothing
2981|592|6033|2022-11-09|299.66|Electronics
2982|592|2843|2022-01-20|243.88|Furniture
2983|592|9372|2022-05-22|382.95|Electronics
2984|593|5881|2022-03-20|419.28|Books
2985|593|5503|2022-12-23|139.97|Furniture
2986|593|5110|2022-01-02|455.09|Books
2987|593|7416|2022-11-28|420.57|Electronics
2988|593|2820|2022-10-30|339.06|Clothing
2989|593|1167|2022-04-21|229.29|Groceries
2990|593|4031|2022-12-26|251.5|Electronics
2991|593|2521|2022-06-25|280.29|Electronics
2992|593|1072|2022-05-13|424.57|Furniture
2993|594|5555|2022-09-18|225.49|Clothing
2994|594|1706|2022-01-10|308.88|Electronics
2995|594|5190|2022-02-05|396.71|Groceries
2996|594|1925|2022-02-06|351.24|Electronics
2997|594|7025|2022-07-26|346.33|Electronics
2998|594|6257|2022-07-01|20.27|Furniture
2999|594|6413|2022-12-30|443.38|Books
3000|594|5411|2022-03-02|260.8|Furniture
3001|594|1466|2022-09-19|191.59|Electronics
3002|595|8621|2022-02-03|430.04|Furniture
3003|595|7829|2022-06-16|480.46|Groceries
3004|595|1212|2022-09-12|30.35|Furniture
3005|595|1294|2022-03-23|393.05|Groceries
3006|595|9200|2022-07-15|393.55|Groceries
3007|595|4914|2022-01-06|27.78|Furniture
3008|595|7713|2022-01-04|163.2|Electronics
3009|595|7486|2022-01-02|351.93|Furniture
3010|596|9050|2022-06-07|283.09|Electronics
3011|596|5974|2022-04-23|377.81|Furniture
3012|596|2046|2022-08-22|299.6|Electronics
3013|596|7385|2022-09-21|42.44|Electronics
3014|596|5312|2022-04-29|343.82|Furniture
3015|597|1201|2022-07-06|78.96|Furniture
3016|597|9436|2022-03-09|435.9|Groceries
3017|597|2969|2022-10-17|357.78|Furniture
3018|597|1702|2022-04-17|15.18|Clothing
3019|597|6771|2022-05-09|358.68|Clothing
3020|597|1682|2022-09-28|453.89|Clothing
3021|597|8816|2022-01-03|26.51|Groceries
3022|598|1020|2022-04-20|446.73|Groceries
3023|598|8329|2022-12-26|78.73|Books
3024|598|9932|2022-06-28|338.42|Clothing
3025|598|9773|2022-11-11|366.54|Groceries
3026|598|7603|2022-12-25|464.5|Furniture
3027|598|4938|2022-11-29|181.73|Clothing
3028|598|2803|2022-08-02|29.45|Furniture
3029|599|3700|2022-02-12|358.27|Electronics
3030|599|4621|2022-05-21|173.25|Electronics
3031|599|2552|2022-01-16|403.23|Groceries
3032|599|1310|2022-04-17|217.34|Books
3033|599|2223|2022-07-09|329.31|Clothing
3034|599|2908|2022-09-24|54.81|Groceries
3035|599|1611|2022-02-02|93.4|Clothing
3036|599|2198|2022-02-24|449.2|Groceries
3037|599|1068|2022-09-12|268.61|Electronics
3038|600|7995|2022-05-25|84.17|Furniture
3039|600|4152|2022-07-27|390.43|Books
3040|600|5408|2022-11-17|120.87|Electronics
3041|600|7287|2022-09-05|269.53|Groceries
3042|601|9751|2022-09-19|179.78|Books
3043|601|8061|2022-08-17|346.58|Groceries
3044|601|8023|2022-05-02|356.21|Books
3045|601|5577|2022-06-19|375.45|Books
3046|601|8835|2022-11-13|184.28|Clothing
3047|601|1282|2022-05-30|281.08|Electronics
3048|601|7273|2022-11-08|329.23|Clothing
3049|601|5681|2022-07-20|421.18|Furniture
3050|602|4331|2022-03-19|58.12|Groceries
3051|602|9762|2022-06-30|35.11|Furniture
3052|602|4408|2022-07-22|27.48|Books
3053|602|7198|2022-08-28|106.09|Books
3054|602|5831|2022-10-22|260.22|Furniture
3055|602|1758|2022-06-10|277.26|Electronics
3056|602|7523|2022-05-29|83.22|Furniture
3057|602|7367|2022-04-27|219.48|Groceries
3058|602|3208|2022-08-30|91.85|Groceries
3059|603|1691|2022-02-27|248.41|Electronics
3060|603|3453|2022-09-25|348.8|Clothing
3061|603|6398|2022-04-13|130.16|Groceries
3062|603|9269|2022-12-12|441.51|Electronics
3063|603|9688|2022-09-02|307.52|Groceries
3064|604|5240|2022-10-24|300.03|Clothing
3065|604|3517|2022-10-10|122.1|Electronics
3066|604|4909|2022-08-09|15.8|Groceries
3067|605|8172|2022-12-24|308.5|Electronics
3068|605|7850|2022-04-16|214.35|Books
3069|605|9840|2022-10-09|186.08|Books
3070|605|2667|2022-01-21|479.05|Books
3071|606|5498|2022-07-19|271.99|Groceries
3072|607|4923|2022-01-31|460.8|Books
3073|607|9388|2022-10-18|316.1|Groceries
3074|607|3537|2022-01-24|314.56|Electronics
3075|607|3235|2022-12-19|148.4|Electronics
3076|607|4610|2022-07-18|249.65|Books
3077|608|8071|2022-06-06|215.87|Electronics
3078|608|3773|2022-03-19|362.94|Groceries
3079|608|3656|2022-07-16|399.72|Clothing
3080|608|6523|2022-11-19|283.81|Groceries
3081|608|2562|2022-08-11|168.34|Clothing
3082|608|5774|2022-12-29|326.44|Electronics
3083|608|3905|2022-11-07|304.45|Books
3084|608|1930|2022-10-07|260.38|Electronics
3085|608|1075|2022-08-26|142.01|Clothing
3086|609|5921|2022-07-25|110.77|Furniture
3087|610|8310|2022-05-16|183.38|Furniture
3088|610|5370|2022-08-22|232.0|Electronics
3089|610|6428|2022-09-20|319.25|Clothing
3090|610|9678|2022-06-22|317.83|Clothing
3091|610|9917|2022-03-25|451.76|Clothing
3092|611|5927|2022-10-23|337.62|Electronics
3093|611|6630|2022-02-27|264.56|Clothing
3094|611|5844|2022-07-29|22.69|Groceries
3095|612|3065|2022-02-20|18.93|Groceries
3096|612|2036|2022-05-10|416.82|Electronics
3097|612|8552|2022-08-04|272.55|Clothing
3098|612|6880|2022-12-14|280.87|Electronics
3099|612|6350|2022-12-14|106.31|Furniture
3100|612|7730|2022-01-30|390.91|Groceries
3101|612|4924|2022-04-07|201.9|Clothing
3102|613|7132|2022-05-03|276.57|Furniture
3103|613|6398|2022-11-26|259.06|Groceries
3104|613|5625|2022-05-31|76.55|Furniture
3105|614|5186|2022-12-10|440.61|Books
3106|614|6813|2022-06-22|313.17|Clothing
3107|614|2372|2022-08-10|485.38|Groceries
3108|615|3787|2022-04-08|17.32|Furniture
3109|615|6902|2022-05-27|187.84|Groceries
3110|615|4923|2022-06-22|276.52|Groceries
3111|616|8409|2022-07-01|249.05|Clothing
3112|616|6764|2022-09-07|336.87|Furniture
3113|616|1333|2022-03-20|154.41|Groceries
3114|616|3746|2022-07-15|156.73|Furniture
3115|616|3918|2022-08-25|104.3|Books
3116|616|7470|2022-06-09|275.59|Electronics
3117|616|3111|2022-01-26|199.86|Groceries
3118|616|2027|2022-03-25|197.54|Furniture
3119|617|9299|2022-09-29|376.48|Furniture
3120|617|9629|2022-05-17|74.88|Clothing
3121|617|3055|2022-02-18|126.23|Electronics
3122|617|3221|2022-12-08|324.94|Furniture
3123|617|3209|2022-05-21|468.77|Books
3124|617|2919|2022-09-16|344.42|Groceries
3125|617|6562|2022-09-29|430.86|Electronics
3126|618|8410|2022-08-30|140.98|Groceries
3127|618|3248|2022-11-19|142.62|Furniture
3128|618|9138|2022-01-19|100.44|Clothing
3129|618|3996|2022-05-14|265.52|Groceries
3130|618|5469|2022-02-09|190.56|Electronics
3131|618|5975|2022-12-07|127.23|Groceries
3132|618|9481|2022-05-17|58.19|Clothing
3133|619|8647|2022-04-10|244.19|Groceries
3134|620|1417|2022-12-17|266.68|Groceries
3135|620|4655|2022-11-21|365.99|Electronics
3136|620|6184|2022-10-22|61.68|Groceries
3137|621|7728|2022-02-18|114.41|Groceries
3138|621|7508|2022-01-02|90.39|Groceries
3139|622|8233|2022-12-06|297.06|Books
3140|622|3448|2022-02-17|198.61|Electronics
3141|622|8440|2022-03-17|10.45|Books
3142|622|4432|2022-05-02|110.17|Furniture
3143|622|2582|2022-09-14|138.25|Groceries
3144|623|2148|2022-09-15|280.23|Furniture
3145|623|9828|2022-10-02|315.05|Books
3146|623|7707|2022-11-20|138.87|Electronics
3147|623|3333|2022-03-07|204.72|Furniture
